47.71,0.6,49.71787562201313
47.71,0.6,49.88575124402627
47.71,0.6,50.053626866039394
47.71,0.6,50.22150248805253
47.71,0.6,50.389378110065664
47.71,0.6,50.5572537320788
47.71,0.6,50.725129354091926
47.71,0.6,50.89300497610506
47.71,0.6,51.060880598118196
47.71,0.6,51.22875622013133
47.71,0.6,51.396631842144465
47.71,0.6,51.56450746415759
47.71,0.6,51.73238308617073
47.71,0.6,51.90025870818386
47.71,0.6,52.068134330197
47.70681308574895,0.6,52.23597969964117
47.70044040586321,0.6,52.40373432228201
47.68770423253889,0.6,52.57112612123091
47.66862292542774,0.6,52.73791379519163
47.64954161831659,0.6,52.90470146915234
47.63046031120544,0.6,53.07148914311306
47.61137900409429,0.6,53.23827681707378
47.59229769698313,0.6,53.405064491034494
47.57321638987198,0.6,53.571852164995214
47.55413508276083,0.6,53.738639838955926
47.53505377564968,0.6,53.905427512916646
47.51597246853853,0.6,54.07221518687736
47.49689116142737,0.6,54.23900286083808
47.47780985431622,0.6,54.4057905347988
47.45872854720507,0.6,54.57257820875951
47.43964724009392,0.6,54.73936588272023
47.42056593298277,0.6,54.90615355668095
47.40148462587161,0.6,55.07294123064166
47.38240331876046,0.6,55.23972890460238
47.36332201164931,0.6,55.4065165785631
47.34424070453816,0.6,55.57330425252381
47.32515939742701,0.6,55.74009192648453
47.30607809031585,0.6,55.906879600445244
47.2869967832047,0.6,56.07366727440596
47.26791547609355,0.6,56.24045494836668
47.2488341689824,0.6,56.407242622327395
47.22975286187125,0.6,56.574030296288115
47.21067155476009,0.6,56.74081797024883
47.19159024764894,0.6,56.907605644209546
47.17250894053779,0.6,57.074393318170266
47.15342763342664,0.6,57.24118099213098
47.13434632631549,0.6,57.4079686660917
47.11526501920433,0.6,57.57475634005242
47.09618371209318,0.6,57.74154401401313
47.07710240498203,0.6,57.90833168797384
47.05802109787088,0.6,58.07511936193456
47.03893979075973,0.6,58.24190703589528
47.01985848364857,0.6,58.40869470985599
47.00077717653742,0.6,58.575482383816706
46.98169586942627,0.6,58.742270057777425
46.96261456231512,0.6,58.909057731738145
46.94353325520397,0.6,59.07584540569886
